


Company:;
SerialNumber:;
ManufacturerID:;
Project:;Super Tech Project
AttendantName:;
AttendantMail:;
UserName:;
UserMail:;
UserLogin:;SuperTechLogin
Description0:;Cool measurements
Configuration application:;V66.66.66
ConfigurationFile:;/path/to/cool/configfile
ConfigurationFileCreation:;2012-07-11 12:43:24


\Data:
Time_100Hz;P_cyl;F_cyl;L_cyl;Fc1_cal;Fc2_cal;
;11447746;11410572;11120448;11410106;11410098;
(s);(bar);(uN);(m);(mN);(mN);

     139.85000000;       9.74040440;      19.17017592;     -62.11992241;     197.47080683;     131.76452537;
     139.86000000;       9.74040440;      19.16127074;     -62.11485926;     197.46135779;     131.74595587;
     139.87000000;       9.72882065;      19.15414660;     -62.10979610;     197.41411258;     131.73667112;
     139.88000000;       9.71479823;      19.15058453;     -62.10473295;     197.39521449;     131.73667112;
     139.89000000;       9.70565316;      19.13633624;     -62.09966980;     197.37631641;     131.71810162;
     139.90000000;       9.69711777;      19.12921210;     -62.09460665;     197.33852024;     131.69953212;
     139.91000000;       9.69467909;      19.13099314;     -62.09460665;     197.32907120;     131.67167787;
     139.92000000;       9.68736304;      19.11674485;     -62.08954350;     197.31017311;     131.67167787;
     139.93000000;       9.67577930;      19.10962071;     -62.08954350;     197.25347886;     131.63453887;
     139.94000000;       9.66541490;      19.10605864;     -62.08448035;     197.25347886;     131.64382362;
     139.95000000;       9.65687951;      19.09715346;     -62.07941720;     197.19678461;     131.60668462;
     139.96000000;       9.65261181;      19.08646725;     -62.07435404;     197.19678461;     131.58811513;
     139.97000000;       9.65078280;      19.08468621;     -62.06929089;     197.17788652;     131.58811513;
     139.98000000;       9.64102807;      19.07756207;     -62.06422774;     197.14009036;     131.56026088;
     139.99000000;       9.62883465;      19.06865689;     -62.05916459;     197.12119227;     131.56026088;
     140.00000000;       9.61786058;      19.06687586;     -62.05410144;     197.13064131;     131.54169138;
     140.01000000;       9.61115420;      19.05797068;     -62.04903829;     197.05504898;     131.50455238;
     140.02000000;       9.60993486;      19.05262757;     -62.04397514;     197.08339610;     131.51383713;
     140.03000000;       9.60810585;      19.04372239;     -62.03891198;     197.01725281;     131.49526763;
     140.04000000;       9.59408342;      19.03303618;     -62.03384883;     197.01725281;     131.46741338;
     140.05000000;       9.58432869;      19.02947411;     -62.02372253;     196.99835472;     131.44884388;
     140.06000000;       9.57640297;      19.02413100;     -62.02372253;     196.96055855;     131.42098963;
     140.07000000;       9.56664824;      19.01344479;     -62.01865938;     196.93221143;     131.43955913;
     140.08000000;       9.56055153;      19.01166376;     -62.01359623;     196.89441526;     131.42098963;
     140.09000000;       9.56055153;      19.00632065;     -62.00853308;     196.88496622;     131.40242013;
     140.10000000;       9.55262581;      18.99563444;     -62.00346992;     196.88496622;     131.38385063;
     140.11000000;       9.54409042;      18.98672926;     -61.99840677;     196.85661909;     131.34671163;
     140.12000000;       9.53372602;      18.98494822;     -61.99840677;     196.80937388;     131.32814213;
     140.13000000;       9.52519063;      18.97782408;     -61.98828047;     196.78102675;     131.33742688;
     140.14000000;       9.51848425;      18.97426201;     -61.98828047;     196.77157771;     131.31885738;
     140.15000000;       9.51665524;      18.96535683;     -61.98321732;     196.74323059;     131.29100314;
     140.16000000;       9.51055853;      18.96179476;     -61.98321732;     196.72433250;     131.30028788;
     140.17000000;       9.50263281;      18.95645165;     -61.97309102;     196.70543442;     131.28171839;
     140.18000000;       9.49043940;      18.94042233;     -61.96802786;     196.66763825;     131.25386414;
     140.19000000;       9.48617170;      18.93864130;     -61.96802786;     196.66763825;     131.23529464;
     140.20000000;       9.48373302;      18.93151716;     -61.96296471;     196.62984208;     131.23529464;
     140.21000000;       9.47153960;      18.92617405;     -61.95790156;     196.62984208;     131.22600989;
     140.22000000;       9.46056553;      18.91370680;     -61.95790156;     196.56369879;     131.19815564;
     140.23000000;       9.45385915;      18.91014473;     -61.95283841;     196.55424974;     131.17030139;
     140.24000000;       9.45203014;      18.90480162;     -61.94777526;     196.50700453;     131.13316239;
     140.25000000;       9.43983673;      18.89411541;     -61.93764896;     196.50700453;     131.12387764;
     140.26000000;       9.42581430;      18.89055334;     -61.93258580;     196.48810645;     131.09602339;
     140.27000000;       9.41727891;      18.87808609;     -61.92752265;     196.45031028;     131.09602339;
     140.28000000;       9.40813385;      18.86383781;     -61.91739635;     196.41251411;     131.08673864;
     140.29000000;       9.40630484;      18.86027574;     -61.91233320;     196.39361603;     131.09602339;
     140.30000000;       9.39655010;      18.85137056;     -61.90727005;     196.34637082;     131.03103014;
     140.31000000;       9.38313735;      18.84246538;     -61.89714375;     196.31802369;     131.00317589;
     140.32000000;       9.37155360;      18.83356020;     -61.89208059;     196.31802369;     131.01246064;
     140.33000000;       9.35996986;      18.82643606;     -61.88701744;     196.26132944;     131.00317589;
     140.34000000;       9.35143447;      18.81396881;     -61.87689114;     196.24243135;     130.95675215;
     140.35000000;       9.34046040;      18.81040674;     -61.87182799;     196.20463518;     130.94746740;
     140.36000000;       9.33619270;      18.79615846;     -61.86170169;     196.17628806;     130.92889790;
     140.37000000;       9.33192501;      18.78191017;     -61.85663853;     196.13849189;     130.90104365;
     140.38000000;       9.31729291;      18.77478603;     -61.84651223;     196.10069572;     130.87318940;
     140.39000000;       9.30266081;      18.76409982;     -61.83638593;     196.04400147;     130.85461990;
     140.40000000;       9.29290608;      18.76053775;     -61.83132278;     196.02510338;     130.81748090;
     140.41000000;       9.28619970;      18.74985153;     -61.82625963;     195.98730722;     130.77105715;
     140.42000000;       9.28254168;      18.74094636;     -61.82119647;     195.94006201;     130.77105715;
     140.43000000;       9.26851925;      18.72669807;     -61.81107017;     195.92116392;     130.77105715;
     140.44000000;       9.25266781;      18.71957393;     -61.79588072;     195.87391871;     130.70606390;
     140.45000000;       9.24352275;      18.70532564;     -61.78069126;     195.85502063;     130.68749440;
     140.46000000;       9.24047440;      18.70176357;     -61.77056496;     195.81722446;     130.66892491;
     140.47000000;       9.23132934;      18.68751529;     -61.76043866;     195.73218308;     130.65035541;
     140.48000000;       9.21547790;      18.67861011;     -61.75031235;     195.72273404;     130.60393166;
     140.49000000;       9.20267481;      18.66970493;     -61.74018605;     195.67548883;     130.56679266;
     140.50000000;       9.19718778;      18.65723769;     -61.73512290;     195.64714170;     130.56679266;
     140.51000000;       9.19292008;      18.64655147;     -61.72499660;     195.58099840;     130.50179941;
     140.52000000;       9.17767831;      18.64120837;     -61.71487029;     195.57154936;     130.48322991;
     140.53000000;       9.16365589;      18.63230319;     -61.70474399;     195.50540607;     130.45537566;
     140.54000000;       9.15877852;      18.61805490;     -61.69461769;     195.45816086;     130.42752141;
     140.55000000;       9.15451083;      18.60380662;     -61.68449139;     195.42036469;     130.41823666;
     140.56000000;       9.14170774;      18.60024455;     -61.67436508;     195.37311948;     130.39038241;
     140.57000000;       9.12463696;      18.58955834;     -61.66423878;     195.32587427;     130.36252817;
     140.58000000;       9.11671124;      18.57887212;     -61.65917563;     195.26918001;     130.30681967;
     140.59000000;       9.10939519;      18.56640487;     -61.64398618;     195.24083289;     130.30681967;
     140.60000000;       9.10512750;      18.56106177;     -61.63385987;     195.20303672;     130.25111117;
     140.61000000;       9.09232441;      18.55215659;     -61.62373357;     195.15579151;     130.24182642;
     140.62000000;       9.08013100;      18.54325141;     -61.60854412;     195.11799534;     130.17683317;
     140.63000000;       9.06976659;      18.53790830;     -61.59841781;     195.07075013;     130.17683317;
     140.64000000;       9.05940219;      18.52366002;     -61.59335466;     195.01405588;     130.14897892;
     140.65000000;       9.05330548;      18.51831691;     -61.57816521;     194.98570875;     130.09327042;
     140.66000000;       9.05086680;      18.50763070;     -61.56803890;     194.96681067;     130.09327042;
     140.67000000;       9.03806372;      18.50050656;     -61.56803890;     194.91011641;     130.06541617;
     140.68000000;       9.02769931;      18.49160138;     -61.55791260;     194.86287120;     130.03756193;
     140.69000000;       9.01672524;      18.48269620;     -61.54778630;     194.85342216;     130.00042293;
     140.70000000;       9.00940919;      18.47379103;     -61.53766000;     194.79672791;     129.95399918;
     140.71000000;       9.00636084;      18.46844792;     -61.52247054;     194.76838078;     129.95399918;
     140.72000000;       8.99538677;      18.45954274;     -61.51234424;     194.72113557;     129.91686018;
     140.73000000;       8.98197401;      18.45241860;     -61.50221794;     194.66444132;     129.89829068;
     140.74000000;       8.97465796;      18.44173239;     -61.48702848;     194.60774707;     129.86115168;
     140.75000000;       8.96490323;      18.43282721;     -61.47690218;     194.59829802;     129.84258218;
     140.76000000;       8.96185488;      18.42392203;     -61.45664957;     194.56995090;     129.82401268;
     140.77000000;       8.95575817;      18.42570307;     -61.45158642;     194.52270569;     129.78687368;
     140.78000000;       8.94173574;      18.41323582;     -61.43639697;     194.49435856;     129.75901943;
     140.79000000;       8.93198101;      18.40611168;     -61.42627066;     194.42821527;     129.73116519;
     140.80000000;       8.92283595;      18.40076857;     -61.41614436;     194.39986814;     129.73116519;
     140.81000000;       8.91551990;      18.38652028;     -61.40601806;     194.38097006;     129.69402619;
     140.82000000;       8.91491023;      18.38652028;     -61.39082861;     194.33372484;     129.67545669;
     140.83000000;       8.90393616;      18.37049096;     -61.38576545;     194.26758155;     129.62903294;
     140.84000000;       8.89357175;      18.36692889;     -61.37057600;     194.25813251;     129.61974819;
     140.85000000;       8.88198801;      18.35624268;     -61.36044970;     194.23923442;     129.58260919;
